Citra,LuasInti,KelilingInti,SolidityInti,GranularityInti,CircularityInti,RerataRInti,RerataGInti,RerataBInti,EntropiInti,EnergiInti,KontrasInti,HomogenitasInti,LuasSitoplasma,KelilingSitoplasma,SoliditySitoplasma,GranularitySitoplasma,CircularitySitoplasma,RerataRSitoplasma,RerataGSitoplasma,RerataBSitoplasma,EntropiSitoplasma,EnergiSitoplasma,KontrasSitoplasma,HomogenitasSitoplasma,LuasNormalInti,KelilingNormalInti,Eccentricity,LIperLP ,KIperKP
Limfosit,72059,2706,0.329019,109.805634,0.123664,118.34552,5.263939,56.713833,1.552745,0.212831,98.855392,0.794591,74762,2817,0.327146,30.876673,0.118391,4.431901,2.830811,3.623475,0.119379,0.950888,235.320694,0.980696,0.539093,1.848361,0.89148,0.963845,0.960596
Limfosit,94806,3153,0.327001,96.175812,0.119839,73.496269,2.004623,43.047089,1.115203,0.396057,35.966537,0.863961,159331,6486,0.317653,87.766434,0.047594,50.758713,33.169762,42.424809,0.907598,0.553078,200.811783,0.87871,0.369874,1.554734,0.57725,0.595025,0.486124
Limfosit,80305,2970,0.317326,96.041664,0.114404,81.443962,0.961329,41.436237,1.192962,0.334973,20.779346,0.851873,98377,4092,0.311463,57.907417,0.07383,18.578299,9.151098,14.433112,0.451393,0.811512,134.055252,0.936498,0.420513,1.699085,0.613716,0.816299,0.725806
Limfosit,77924,2973,0.322574,102.625076,0.110788,84.848923,1.240332,46.927883,1.204793,0.349994,33.508686,0.853871,113839,4266,0.323929,83.595284,0.078607,40.053005,21.649534,31.822821,0.765093,0.652378,172.893448,0.891311,0.407212,1.696918,0.6931,0.684511,0.696906
Limfosit,82207,3084,0.32159,104.553352,0.108615,101.995888,3.437057,59.435707,1.40331,0.261386,52.488785,0.821253,107076,5349,0.318,72.812477,0.047028,30.107023,19.216057,26.631208,0.607309,0.716844,251.059113,0.917693,0.488839,1.866828,0.39881,0.767744,0.576556
Limfosit,81696,3147,0.317856,101.779144,0.103661,81.718575,1.247355,47.541679,1.143152,0.367026,34.13361,0.855645,112759,6378,0.308378,76.411789,0.034833,31.986622,17.526993,25.831047,0.629364,0.713488,231.745148,0.908558,0.393119,1.725329,0.673499,0.724519,0.493415
Limfosit,48863,2370,0.324191,101.284554,0.109318,86.51281,0.723102,30.155628,1.163047,0.330423,15.29213,0.853343,60420,2649,0.315244,63.067059,0.1082,21.009077,7.713989,12.225722,0.501882,0.799996,135.535126,0.920869,0.424048,1.745214,0.765933,0.808722,0.894677
Limfosit,71107,2676,0.328278,110.410339,0.124781,115.139198,3.667673,61.000404,1.528891,0.227368,76.798271,0.791276,79972,2859,0.328515,54.025135,0.122947,14.208595,8.432257,11.67787,0.323071,0.864689,236.256683,0.949988,0.522365,1.813008,0.777584,0.889149,0.935992
Limfosit,56086,2436,0.326157,109.269691,0.118771,97.757004,1.755822,45.18457,1.279263,0.305515,38.046604,0.836578,70159,3300,0.312752,69.845337,0.080959,24.769024,12.451509,17.917065,0.537633,0.778642,227.547791,0.918041,0.446062,1.715493,0.802178,0.799413,0.738182
Limfosit,89823,3489,0.325686,111.067284,0.092725,85.298035,1.888962,59.436691,1.131567,0.393445,42.780876,0.858872,133656,5748,0.316034,88.451935,0.050835,41.541267,26.136391,34.542084,0.731168,0.662405,247.081604,0.903417,0.371533,1.751506,0.860461,0.672046,0.606994
Limfosit,54761,2364,0.326261,109.040764,0.123136,97.343826,1.221861,51.95303,1.308603,0.305642,41.86895,0.833066,67498,2721,0.326394,67.441299,0.114563,22.881153,11.157041,17.617376,0.490212,0.793962,198.280838,0.924642,0.445096,1.683761,0.590213,0.811298,0.868798
Limfosit,48895,2304,0.325999,108.242889,0.115747,103.890938,4.344502,53.847912,1.493689,0.266507,92.303215,0.801342,54963,2793,0.321703,51.685577,0.08854,12.989281,7.501261,11.113419,0.288083,0.87299,264.761932,0.958678,0.481724,1.8,0.661889,0.889598,0.824919
Limfosit,78389,2799,0.329625,114.232796,0.125736,105.105797,3.50545,67.953156,1.409666,0.290647,84.17778,0.821017,105275,3933,0.320031,83.886703,0.085524,36.132877,23.028152,30.880846,0.65367,0.700679,309.009369,0.908089,0.459366,1.676048,0.744834,0.744612,0.71167
Limfosit,66830,2607,0.327502,111.133003,0.123566,88.060234,3.824951,50.143215,1.244933,0.374239,71.853905,0.846864,90270,5097,0.297608,78.798767,0.043664,31.054327,21.209349,26.976519,0.569216,0.737903,334.138184,0.924666,0.386613,1.566707,0.803776,0.740335,0.511477
Limfosit,78956,2922,0.325851,111.292343,0.116208,94.132156,3.638901,60.132175,1.318242,0.337255,58.029163,0.83848,109079,4062,0.321949,85.920334,0.083075,37.36887,21.660713,29.36743,0.652951,0.69916,222.155426,0.911797,0.417889,1.675459,0.747488,0.723842,0.71935
Limfosit,122256,3939,0.323129,113.728317,0.099017,117.764862,3.814991,70.620956,1.541731,0.230944,63.72916,0.799185,134133,4401,0.323904,49.644424,0.087025,11.400623,6.063694,9.202511,0.254658,0.893616,190.505936,0.961351,0.518962,2.028321,0.985325,0.911454,0.895024
Limfosit,222743,5502,0.317176,114.634033,0.092464,113.64814,2.929434,75.888992,1.422359,0.254494,42.662365,0.818906,247719,7122,0.321604,52.716095,0.061371,12.786525,5.914755,9.726141,0.259494,0.885348,133.815628,0.963106,0.496384,2.052985,0.953508,0.899176,0.772536
Limfosit,128300,3810,0.328328,113.285507,0.111067,123.93,6.816396,88.976959,1.676717,0.205968,67.729416,0.758992,152215,4734,0.32652,68.854538,0.085351,23.142677,13.938899,19.071287,0.440466,0.799648,209.911423,0.939323,0.545716,1.963917,0.80398,0.842887,0.804816
Limfosit,63572,2562,0.327598,111.109879,0.121708,103.426178,2.942058,51.424763,1.370965,0.284342,65.827713,0.822315,78041,3018,0.325986,69.60733,0.10767,23.892014,13.442336,19.170963,0.489774,0.79012,241.683594,0.924994,0.46532,1.728745,0.688113,0.814597,0.848907
Limfosit,90899,3111,0.326442,108.338226,0.118024,79.929405,1.680612,44.895023,1.10914,0.416966,33.205975,0.863963,140306,4416,0.324168,91.067398,0.090412,44.332916,24.42354,34.458576,0.769026,0.647719,155.223053,0.897099,0.353295,1.504352,0.540837,0.647863,0.704484
Limfosit,74662,2898,0.325099,110.716621,0.111715,91.305283,2.328413,47.58083,1.260414,0.35181,44.850655,0.845372,100837,3951,0.322037,80.539398,0.081174,32.68462,19.657125,26.811083,0.603707,0.729696,179.012314,0.91964,0.40592,1.620805,0.326901,0.740423,0.733485
Limfosit,176002,5223,0.320357,110.913742,0.081075,101.566635,1.309065,62.819,1.262396,0.295285,38.117931,0.847814,220004,5064,0.328422,73.828667,0.107809,26.485838,13.233843,19.881989,0.521422,0.778073,154.793625,0.930544,0.457025,2.095907,0.578163,0.799995,1.031398
Limfosit,45239,2232,0.324545,105.681625,0.114113,98.378456,2.008743,45.025364,1.344192,0.282401,50.455051,0.814938,52436,2487,0.314959,58.23254,0.106534,16.46479,7.704344,12.059942,0.385827,0.845889,224.013199,0.936686,0.466978,1.791332,0.690153,0.862747,0.897467
Limfosit,67470,2724,0.319769,111.215714,0.114263,92.956665,1.282515,54.771286,1.254433,0.343645,39.799976,0.850343,94237,4863,0.317553,84.436905,0.050075,37.228149,21.378855,31.157085,0.708395,0.690129,277.500885,0.897015,0.412154,1.681481,0.576525,0.715961,0.560148
Limfosit,68374,2583,0.32915,109.299744,0.128781,85.945511,2.036597,53.056084,1.203057,0.378562,60.311878,0.854156,97372,4878,0.316768,83.83197,0.051423,36.846802,22.543301,30.653837,0.673812,0.692139,297.948669,0.903831,0.382962,1.524793,0.771993,0.702194,0.52952
Limfosit,63082,2571,0.325632,110.227531,0.119925,96.088974,2.715159,57.757988,1.349695,0.319003,72.971489,0.825316,85754,3471,0.321646,83.03286,0.089445,35.568577,21.064684,29.204334,0.66505,0.703346,290.415466,0.902559,0.433024,1.671651,0.580799,0.735616,0.740709
Limfosit,52869,2271,0.329778,112.364403,0.128818,124.334785,7.871106,68.944054,1.691157,0.199196,140.478806,0.767392,61545,3069,0.324764,64.844269,0.082112,20.029806,15.129636,18.582102,0.414507,0.814855,440.051147,0.937489,0.551961,1.83441,0.964186,0.85903,0.73998
Limfosit,84551,2922,0.329449,115.530701,0.124442,125.188339,7.05755,86.007332,1.651878,0.21025,111.254341,0.784275,102687,6219,0.313582,73.851326,0.033364,26.604612,19.55732,24.113974,0.470309,0.770142,450.792084,0.934579,0.541016,1.842371,0.72811,0.823386,0.46985
Limfosit,61888,2565,0.329805,113.117508,0.118207,96.740471,2.52695,55.657028,1.32349,0.330324,67.25222,0.831564,83668,3855,0.31875,80.931931,0.070749,33.585815,23.013592,29.421612,0.650031,0.715285,311.799225,0.909665,0.423322,1.676471,0.731533,0.739685,0.66537
Limfosit,115452,3813,0.321496,112.868523,0.099788,93.503792,4.734216,66.402733,1.326124,0.349063,70.584183,0.819048,159259,9453,0.283011,83.950302,0.022396,35.85424,22.533064,30.916346,0.619823,0.70552,322.281921,0.916294,0.407685,1.788462,0.547514,0.724932,0.403364
Limfosit,51463,2253,0.32736,109.02002,0.127404,113.833153,3.953025,54.110153,1.516903,0.226572,96.363899,0.797122,56213,2520,0.323823,46.110073,0.111236,10.349894,6.805975,9.043069,0.254594,0.895294,280.784882,0.959079,0.523493,1.79379,0.813594,0.9155,0.894048
Limfosit,61859,2514,0.326431,106.705803,0.122994,84.697899,1.531997,44.164925,1.187956,0.372757,47.564953,0.852926,78025,3147,0.316734,67.824089,0.099003,22.742823,11.916762,17.728106,0.475844,0.799482,202.313431,0.931648,0.387724,1.573217,0.807753,0.79281,0.798856
Limfosit,85844,3141,0.323136,108.637077,0.109341,117.547546,1.976894,64.709099,1.493697,0.211544,51.805119,0.810919,105072,3975,0.322113,72.002426,0.083565,26.667791,12.841547,20.428007,0.538845,0.7629,209.612183,0.922409,0.540178,1.960674,0.852945,0.817002,0.790189
Limfosit,58017,2478,0.328086,98.693245,0.118731,121.868813,1.293095,52.824326,1.610464,0.155397,33.135262,0.781228,66967,2883,0.327696,60.130959,0.101247,19.273102,8.554583,13.523394,0.463634,0.810313,179.459244,0.925562,0.606999,2.001616,0.700811,0.866352,0.859521
Limfosit,68495,2811,0.327416,107.325348,0.10893,128.091568,1.324011,60.628681,1.53242,0.170404,42.045158,0.796001,78944,3375,0.318325,63.077435,0.087093,19.77335,8.442544,14.12107,0.450061,0.816781,211.058472,0.927703,0.589052,2.06085,0.767321,0.86764,0.832889
Limfosit,67383,2718,0.328925,101.704239,0.11462,139.482773,1.383414,74.733421,1.711932,0.120557,46.900257,0.767462,78002,3594,0.317713,64.628227,0.075886,21.811068,9.468383,17.268995,0.496676,0.79274,220.046066,0.920425,0.654712,2.116822,0.846259,0.863862,0.75626
Limfosit,72423,3204,0.310943,107.108681,0.088655,113.927078,1.27929,66.036804,1.42078,0.219069,42.477066,0.823874,92389,3825,0.322454,77.750237,0.079354,32.168819,13.563091,23.798824,0.652555,0.717857,194.24025,0.902674,0.531955,2.170732,0.713926,0.783892,0.837647
Limfosit,64427,3081,0.317223,108.759514,0.085289,106.411072,1.238374,66.423645,1.376862,0.258192,54.542625,0.830838,87754,3384,0.325279,85.47068,0.096298,39.625347,16.597771,30.527954,0.759057,0.666009,211.230209,0.884012,0.490144,2.121901,0.497264,0.734177,0.910461
Limfosit,65423,2844,0.326276,108.290199,0.101644,122.467255,1.263124,76.968597,1.499199,0.191554,46.94334,0.812907,79671,3672,0.319894,71.43277,0.074251,26.636826,11.933973,21.479067,0.572147,0.75866,229.428085,0.914222,0.562672,2.085044,0.893528,0.821165,0.77451
Limfosit,85713,4413,0.31094,111.206734,0.055308,88.842125,2.262875,65.442093,1.162454,0.370174,55.991257,0.856189,135946,8046,0.309918,94.322083,0.026389,51.271244,29.113232,43.680931,0.898044,0.584557,322.963074,0.872836,0.390073,2.352345,0.557288,0.630493,0.548471
Limfosit,80630,2826,0.329173,111.134789,0.126871,122.856407,2.184755,79.075623,1.536621,0.201834,56.163948,0.808646,95046,3132,0.327293,65.696205,0.121759,21.678595,11.603922,17.499849,0.452152,0.803732,207.241837,0.934406,0.551263,1.847059,0.804721,0.848326,0.902299
Limfosit,99840,3696,0.325783,113.604858,0.091844,116.487206,2.046057,78.044563,1.447042,0.236793,53.537277,0.818502,117899,4374,0.315313,65.771042,0.077439,21.009682,9.910606,16.660803,0.425078,0.813709,200.389801,0.938948,0.513377,2.095238,0.707273,0.846826,0.844993
Limfosit,80034,2817,0.328701,111.747383,0.126739,121.526024,1.322953,73.930023,1.453187,0.209906,42.438755,0.823742,95091,3162,0.328289,67.484016,0.119516,22.716333,10.635889,17.287836,0.476138,0.79737,179.663651,0.929916,0.542769,1.833984,0.823799,0.841657,0.890892
Limfosit,62357,2622,0.325835,111.191681,0.11398,109.88562,1.237724,65.676979,1.384155,0.254146,42.379745,0.830453,78075,3408,0.310242,72.973839,0.084474,27.472328,13.251546,21.289677,0.570857,0.75608,219.521286,0.91672,0.49505,1.846479,0.886466,0.798681,0.769366
Limfosit,88629,4116,0.313807,113.440285,0.065741,95.392761,3.85214,72.478546,1.268632,0.340873,71.712029,0.836214,143673,8148,0.315512,99.428886,0.027195,58.438824,37.025719,50.627083,0.977018,0.541035,382.202484,0.86473,0.414743,2.224865,0.561944,0.61688,0.505155
Limfosit,76735,3195,0.319434,108.179192,0.094463,81.703835,1.16161,58.35305,1.057793,0.403845,35.843609,0.879053,120044,10203,0.301945,91.160355,0.014491,46.259758,25.872889,39.898567,0.834844,0.619408,399.075439,0.88127,0.363745,1.738302,0.495525,0.639224,0.313143
Limfosit,65788,2853,0.326923,111.653603,0.101567,118.224899,1.419345,71.17231,1.501356,0.219928,49.253185,0.811151,79894,3474,0.323008,69.476021,0.083189,24.771049,12.363493,20.374943,0.535827,0.775045,236.279633,0.92018,0.529762,2.023404,0.882991,0.823441,0.821244
Limfosit,78876,3507,0.304538,109.156342,0.08059,96.334366,1.165587,59.755287,1.263422,0.313381,42.63818,0.842585,115367,6234,0.317981,89.320724,0.037304,44.982033,24.380587,36.636723,0.839646,0.624653,281.584167,0.87775,0.438902,2.067807,0.757503,0.683696,0.56256
Limfosit,72337,3111,0.311871,108.944962,0.093923,110.312157,1.315046,61.510696,1.434273,0.241179,44.901356,0.811004,92689,3843,0.324095,76.394447,0.078867,31.096485,15.3656,24.002638,0.63902,0.724646,219.790924,0.905913,0.507628,2.060265,0.720265,0.780427,0.809524
Limfosit,69844,2829,0.324126,107.336227,0.109666,120.164673,1.34006,57.574856,1.475113,0.196545,41.604069,0.805295,80632,3555,0.311925,61.414383,0.080175,18.779917,8.877292,13.905244,0.439624,0.823728,230.845581,0.930695,0.557788,1.997881,0.755143,0.866207,0.795781
Limfosit,68251,2613,0.328981,107.911774,0.125615,124.218834,1.268575,68.130676,1.534021,0.184019,47.869247,0.805133,83389,4572,0.301485,73.841232,0.050131,28.048979,14.660731,22.651432,0.591112,0.749971,318.505585,0.906337,0.571329,1.888006,0.855191,0.818465,0.571522
Limfosit,79904,3288,0.321422,105.296822,0.092878,85.501068,1.040583,48.982357,1.165872,0.359909,38.928432,0.85322,128980,6102,0.312418,94.150589,0.04353,53.494091,27.40568,43.139019,0.969274,0.56145,239.818253,0.856381,0.398424,1.812569,0.336467,0.619507,0.53884
Limfosit,66262,3168,0.318477,105.133247,0.082967,105.694641,0.804688,49.017052,1.357783,0.244966,28.088459,0.823359,88852,4746,0.300687,82.785042,0.04957,37.621258,14.944955,26.495037,0.791446,0.674269,236.450958,0.877426,0.504415,2.184828,0.787278,0.745757,0.667509
Limfosit,61909,2562,0.3274,104.887596,0.118524,104.928238,0.756269,50.797848,1.357767,0.247111,25.788143,0.825248,75475,3879,0.31169,66.514191,0.063034,23.318907,9.940298,17.622818,0.546917,0.780876,218.925247,0.914476,0.502052,1.822191,0.743546,0.820258,0.660479
Limfosit,81343,3339,0.32163,107.760262,0.091685,112.41996,0.750791,64.68882,1.371554,0.228495,30.547508,0.82323,104156,4350,0.314986,78.491562,0.06917,32.46035,14.273265,23.920582,0.675629,0.718104,210.14827,0.901675,0.521948,2.102645,0.888436,0.780973,0.767586
Limfosit,71286,3057,0.325717,105.785797,0.095857,101.604317,0.735831,49.301018,1.332008,0.268243,23.663771,0.833538,96653,4116,0.312562,82.256645,0.071693,37.227165,14.536034,27.121586,0.767965,0.677159,193.859528,0.88513,0.481256,1.985065,0.7542,0.737546,0.742711
Limfosit,110250,4527,0.326197,105.993584,0.067603,81.606667,2.591102,48.756767,1.214057,0.390804,51.534203,0.849382,198545,10731,0.313397,101.821877,0.021666,66.280159,40.39698,56.310719,1.077436,0.483358,305.445099,0.849673,0.373258,2.082337,0.660638,0.55529,0.421862
Limfosit,43204,2136,0.327586,103.2164,0.118996,86.525307,2.122789,41.166939,1.273892,0.340614,53.873493,0.843727,48640,2382,0.325158,46.622627,0.107726,10.905948,5.544797,8.30752,0.268428,0.888945,174.791565,0.958616,0.414129,1.653251,0.850573,0.88824,0.896725
Limfosit,46811,2394,0.319355,107.401428,0.102638,102.371719,2.719929,48.395653,1.536468,0.267864,75.258781,0.787328,55261,2556,0.326018,61.540489,0.106294,18.808907,9.628535,15.363518,0.41028,0.823062,239.151566,0.939301,0.479356,1.9152,0.769539,0.847089,0.93662
Limfosit,78814,3594,0.327246,105.170868,0.076676,71.631264,2.491178,51.662746,1.030423,0.463853,52.01088,0.878443,149090,9600,0.312446,98.809692,0.020329,61.867146,40.334377,55.078117,1.033104,0.50486,360.939301,0.862873,0.317356,1.802407,0.693682,0.528634,0.374375
Limfosit,63374,2874,0.316636,109.54615,0.096416,105.470543,1.188329,56.462418,1.370721,0.266376,46.665344,0.828264,86152,3342,0.324014,84.905731,0.096931,38.572746,19.386229,31.175074,0.761818,0.673437,239.054581,0.885552,0.482541,1.982069,0.747001,0.735607,0.859964
Limfosit,77992,2826,0.329101,106.72628,0.12272,110.752907,1.092598,70.244408,1.420716,0.230776,41.052322,0.820981,91483,3846,0.322085,61.23074,0.07772,19.190794,9.716081,16.567507,0.431879,0.818978,198.827286,0.935301,0.519787,1.823226,0.980174,0.85253,0.734789
Limfosit,75506,4566,0.316416,101.346954,0.045511,61.971409,1.291341,43.365429,0.885705,0.526789,36.587856,0.896864,133043,17022,0.288742,91.525345,0.00577,46.777935,30.053274,40.150028,0.799735,0.614209,486.298492,0.894,0.272606,2.092576,0.598937,0.567531,0.268241
Limfosit,74925,3135,0.324663,113.466278,0.095799,99.450935,1.304843,67.569908,1.241917,0.318313,43.692833,0.847689,96913,3669,0.325911,74.851402,0.090468,28.549099,14.291075,22.522614,0.568948,0.753321,177.72493,0.916253,0.434897,1.881753,0.916962,0.773116,0.854456
Limfosit,61865,2682,0.326856,107.182518,0.108078,112.650848,1.181205,68.504333,1.471194,0.223351,44.525471,0.809719,69555,3255,0.326646,52.133858,0.082497,13.737926,6.610894,11.240022,0.344526,0.862307,215.610733,0.944318,0.52613,1.954811,0.797388,0.88944,0.823963
Limfosit,51219,2283,0.328194,108.921234,0.123489,96.594772,1.195734,53.344501,1.285601,0.309667,41.641529,0.841238,69371,2703,0.326689,80.833786,0.119315,34.699398,16.63352,27.120504,0.685793,0.702255,203.701736,0.898758,0.441779,1.676211,0.610423,0.738334,0.844617
Limfosit,81410,3357,0.311819,107.674881,0.090779,97.875153,1.091405,56.904678,1.271498,0.297578,41.296787,0.841814,112387,6537,0.308228,83.075829,0.03305,37.850132,19.29673,30.408094,0.74392,0.673774,264.985962,0.889976,0.453487,1.965457,0.599638,0.724372,0.513538
Limfosit,80531,4227,0.304723,106.163521,0.056638,98.44532,1.458771,55.878609,1.343896,0.285325,54.361938,0.828056,118993,6540,0.310793,92.071075,0.03496,48.983173,23.617125,37.995262,0.941649,0.593514,321.130341,0.856219,0.463589,2.477726,0.31136,0.676771,0.64633
Limfosit,70430,2724,0.328929,106.930359,0.119276,82.125328,0.863826,48.089611,1.109775,0.39296,30.983513,0.867815,118092,11754,0.306204,95.615677,0.010741,55.251007,34.104599,47.921978,1.005589,0.546036,539.316589,0.861608,0.371819,1.56372,0.652692,0.596399,0.231751
Limfosit,76465,3459,0.325222,109.586128,0.08031,89.795738,1.097986,61.209442,1.141443,0.355932,44.767395,0.864482,110719,9663,0.305579,84.2836,0.014901,39.429287,22.962414,33.7145,0.763559,0.658143,415.192749,0.888864,0.402348,1.983372,0.527901,0.690622,0.357963
Limfosit,51672,2280,0.328464,108.768898,0.124909,84.379845,1.034992,44.436024,1.124275,0.386655,34.42905,0.869298,62612,2856,0.32481,59.607071,0.096461,17.424419,8.458946,13.979622,0.39766,0.838452,189.958542,0.937611,0.376459,1.538462,0.91995,0.825273,0.798319
Limfosit,75048,3015,0.326499,114.233551,0.103747,108.293167,1.223854,73.227013,1.312442,0.276221,46.68898,0.847948,97614,3510,0.323131,78.819939,0.099565,31.958384,16.87121,27.108772,0.630732,0.726358,215.64119,0.908984,0.474075,1.893844,0.72664,0.768824,0.858974
Limfosit,50168,2328,0.326513,106.39389,0.116324,99.80851,1.303088,49.428669,1.320025,0.280371,35.622574,0.83177,63129,3558,0.321901,72.321098,0.062665,26.778112,13.452372,21.159819,0.560438,0.762247,217.871902,0.918507,0.469808,1.763636,0.474304,0.79469,0.6543
Limfosit,65262,2886,0.327739,90.434753,0.098464,82.782204,1.962983,51.406097,1.323562,0.291934,33.128376,0.82096,93342,7257,0.303412,74.981094,0.022273,37.053806,22.229113,30.413916,0.812192,0.630529,314.921173,0.88298,0.458056,1.911258,0.794153,0.699171,0.397685
